review_id,text,aspect,sentiment,aspect_id,sentiment_id,complexity
1235,"অনেকদিন পর গেলাম, খাবারের দাম প্রশংসনীয়।",price,positive,3,2,medium
1683,"দ্বিতীয়বার গিয়েছি, বিলের পরিমাণ ছিল প্রশংসনীয়।",price,positive,3,2,medium
3217,ওয়েটারের ব্যবহার ছিল বিরক্তিকর।,service,negative,4,0,simple
3474,খাবারের দাম খুব সাশ্রয়ী ছিল এবং পরিবারের সবাই তা পছন্দ করেছে।,price,positive,3,2,medium
180,"চলনসই, পরিবেশ মোটামুটি।",ambiance,neutral,0,1,medium
3109,বুকিং করে গিয়েছিলাম কিন্তু খাবারের মান ছিল নিরস বা স্বাদহীন।,food_quality,negative,2,0,medium
1184,"ওয়েটার স্বাভাবিক ছিল, স্বাভাবিক মানের, বুকিং করে গিয়েছিলাম।",service,neutral,4,1,complex
1324,"রান্না শ্রেষ্ঠ হওয়ায় পরিবারের সবাই পছন্দ করেছে, তবে আমরা দ্রুত চলে এসেছিলাম।",food_quality,positive,2,2,complex
2162,সাজসজ্জা ঠিকঠাক।,ambiance,neutral,0,1,simple
2038,"যদিও কোনো অভিযোগ নেই, তবুও মূল্য গ্রহণযোগ্য।",price,neutral,3,1,complex
1600,"দাম অগ্রহণযোগ্য ছিল এবং খাবার আসতেও দেরি হয়েছে, তাই আর যাব না।",price,negative,3,0,complex
1019,খরচ অনুযায়ী মান বেশ খারাপ ছিল।,price,negative,3,0,simple
2473,পরিবেশ খুব একটা ভালো ছিল না তবে সহজেই বসার জায়গা পাওয়া গিয়েছিল,ambiance,negative,0,0,medium
1102,ওয়েটারের ব্যবহার নিম্নমানের হলেও অন্য সব গড়পড়তা ছিল।,service,negative,4,0,medium
625,এখানকার পরিষ্কার-পরিচ্ছন্নতা বেশ সুন্দর।,cleanliness,positive,1,2,simple
1382,খরচ সন্তোষজনক এবং ওয়েটারের ব্যবহার উপভোগ্য ছিল।,price,positive,3,2,mixed
2931,শুক্রবার সন্ধ্যায় গিয়েছিলাম এবং খাবারের প্রতিটি পদ ছিল চমৎকার,food_quality,positive,2,2,medium
831,"রিভিউ দেখে প্রচুর ভিড়ের মধ্যে গিয়েছিলাম, কিন্তু দাম ছিল মাত্রাতিরিক্ত।",price,negative,3,0,complex
3364,ওয়েটারের ব্যবহার মনোরম এবং পরিচ্ছন্নতাও ছিল দারুণ,service,positive,4,2,mixed
2409,খরচ সাশ্রয়ী হলেও অন্য সবকিছু দুর্বল মানের।,price,positive,3,2,medium
1055,সহজেই বসার জায়গা পেয়েছি এবং খাবারও সুস্বাদু ছিল।,food_quality,positive,2,2,medium
2132,অভিজ্ঞ শেফ আছে বলে মনে হলেও আমাদের অভিজ্ঞতায় পদটি বাজে ছিল।,food_quality,negative,2,0,complex
312,উপভোগ্য সাজসজ্জা পেয়েছি।,ambiance,positive,0,2,simple
102,প্রাইস চমৎকার।,price,positive,3,2,simple
2181,মাঝারি মানের পরিবেশন ছিল।,service,neutral,4,1,simple
108,আমাদের বিল দিতে বা অপেক্ষা করতে তেমন সমস্যা হয়নি।,price,negative,3,0,medium
3606,সার্ভিস সন্তোষজনক ছিল এবং অন্য সবকিছুও ছিল পর্যাপ্ত।,service,positive,4,2,medium
1612,এখানকার খাবারের পদগুলো বেশ ঠিকঠাক।,food_quality,neutral,2,1,simple
137,"স্ট্যান্ডার্ড সার্ভিস, তবে অন্য কিছু খারাপ।",service,neutral,4,1,medium
1300,উপভোগ্য খাবার পেয়েছি।,food_quality,positive,2,2,simple
1529,খাবার সুস্বাদু হলেও অন্য সবকিছু ছিল গড়পড়তা।,food_quality,positive,2,2,medium
241,এখানকার পরিবেশ মানসম্মত নয়।,ambiance,negative,0,0,simple
2644,দামের তুলনায় খাবারের মান খুবই খারাপ।,price,negative,3,0,simple
188,মন্দ স্বাদ ছিল।,food_quality,negative,2,0,simple
2237,আমরা পরিষ্কার-পরিচ্ছন্নতা স্ট্যান্ডার্ড মানের পেয়েছি এবং অপেক্ষা করতে হয়নি বেশি।,cleanliness,neutral,1,1,medium
1086,সবকিছু চলনসই হলেও পরিবেশ ছিল বিরক্তিকর।,ambiance,negative,0,0,complex
283,এখানকার খাবারের স্বাদ খুব বাজে।,food_quality,negative,2,0,simple
2946,খাবারের পদটি খুব সুন্দর ছিল,food_quality,positive,2,2,simple
927,এখানকার কর্মচারীদের ব্যবহার খারাপ।,service,negative,4,0,simple
3004,বন্ধুদের সাথে গিয়েছিলাম; রান্না ঠিকমতো না হওয়া সত্ত্বেও খাবার সন্তোষজনক ছিল।,food_quality,positive,2,2,complex
1303,অভিজ্ঞ শেফ থাকায় সব মিলিয়ে প্রতিটি পদ প্রশংসনীয় ছিল।,food_quality,positive,2,2,medium
1001,"পরিবেশন পদ্ধতি গড়পড়তা ছিল, তবে আরও ভালো হতে পারত।",service,negative,4,0,complex
299,দাম বা খরচটা বেশ চড়া/খারাপ ছিল।,price,negative,3,0,simple
782,দাম অতিরিক্ত হওয়ায় আমরা সরাসরি চলে গিয়েছিলাম।,price,negative,3,0,medium
876,"সেবা স্বাভাবিক ছিল, তবে আরও ভালো হতে পারত।",service,neutral,4,1,medium
3774,রান্না ঠিকমতো না হওয়া সত্ত্বেও আমাদের অভিজ্ঞতায় খাবার ছিল সেরা।,food_quality,positive,2,2,complex
3894,বিল পরিশোধের প্রক্রিয়াটি আনন্দদায়ক ছিল না এবং পরিবেশনও ছিল গড়পড়তা,price,negative,3,0,mixed
