review_id,text,aspect,sentiment,aspect_id,sentiment_id,original_text,is_adversarial,complexity
adv_2768_5,"খাবার মোটামুটি ছিল, সাধারণ পরিবেশন ছিল কিন্তু মানের।",food_quality,neutral,2,1,"খাবার মোটামুটি ছিল, কিন্তু পরিবেশন ছিল সাধারণ মানের।",TRUE,
382,রেস্টুরেন্টের সাজসজ্জা চমৎকার।,ambiance,positive,0,2,,,simple
172,"টাকা অসন্তোষজনক ছিল, আশা করেছিলাম ভালো হবে, শুক্রবার সন্ধ্যায় গিয়েছিলাম।",price,negative,3,0,,,complex
992,"রিভিউ দেখে গিয়েছিলাম, কিন্তু খাবারের মান গড়পড়তা হওয়ায় চলে এসেছি।",food_quality,negative,2,0,,,complex
192,"আমরা বুকিং করে গিয়েছিলাম, কিন্তু খাবারের দামের তুলনায় মান দুর্বল লেগেছে।",price,negative,3,0,,,medium
2978,খাবারের দাম গ্রহণযোগ্য ।,price,neutral,3,1,,,simple
adv_1373_154,রাশ আওয়ার থাকা সত্ত্বেও আমাদের অভিজ্ঞতায় খাবারের পদগুলো ছিল। আশানুরূপ,food_quality,neutral,2,1,রাশ আওয়ার থাকা সত্ত্বেও আমাদের অভিজ্ঞতায় খাবারের পদগুলো আশানুরূপ ছিল।,TRUE,
3687,আলোকসজ্জা গড়পড়তা বা সাধারণ মানের ছিল,ambiance,neutral,0,1,,,simple
1860,সেবার মান বেশ সাধারণ ছিল।,service,neutral,4,1,,,simple
85,এখানে পরিচ্ছন্নতা যথেষ্ট।,cleanliness,neutral,1,1,,,simple
2850,দাম অনুযায়ী মান নিম্নমানের এবং রান্নাও ছিল গড়পড়তা,price,negative,3,0,,,mixed
636,নতুন হওয়ার কারণে হয়তো পরিচ্ছন্নতা সন্তোষজনক ছিল না।,cleanliness,negative,1,0,,,medium
3613,খাবারের প্রতিটি পদ সন্তোষজনক হলেও অন্য সবকিছু ছিল বাজে।,food_quality,positive,2,2,,,medium
adv_398_493,সাধারণ পেয়েছি।,food_quality,neutral,2,1,সাধারণ ডিশ পেয়েছি।,TRUE,
3029,খাবারের মান ঠিকঠাক বা মানসম্মত ছিল।,food_quality,neutral,2,1,,,simple
3919,বেশি অপেক্ষা করতে না হলেও খাবারের প্রতিটি পদ ছিল মন্দ,food_quality,negative,2,0,,,medium
2038,"যদিও কোনো অভিযোগ নেই, তবুও মূল্য গ্রহণযোগ্য।",price,neutral,3,1,,,complex
2871,অনেক প্রত্যাশা ছিল কিন্তু রান্না ছিল অসন্তোষজনক,food_quality,negative,2,0,,,medium
756,"দাম অনুযায়ী মান দুর্বল ছিল, পুরোটাই টাকার অপচয়।",price,negative,3,0,,,medium
3933,খাবারের প্রতিটি পদ মজাদার ছিল এবং পরিবারের সবাই পছন্দ করেছে,food_quality,positive,2,2,,,medium
130,"তাই আর যাব না এবং পরিস্থিতি অসহ্য, বুকিং করে গিয়েছিলাম।",ambiance,negative,0,0,,,complex
1793,সাজসজ্জাটা মন্দ।,ambiance,negative,0,0,,,simple
666,"ব্যবহার খুব ভালো ছিল, আমি অবশ্যই আবার যাব।",service,positive,4,2,,,medium
3297,"বুকিং করে গিয়েছিলাম এবং প্রতিটি পদ যথেষ্ট ভালো ছিল, সবাইকে আসার অনুরোধ করব",food_quality,positive,2,2,,,complex
2639,খাবারের প্রতিটি পদ মোটামুটি গ্রহণযোগ্য ছিল,food_quality,neutral,2,1,,,simple
2609,"বিল বা খরচ বেশ ভালো ছিল, তবে অন্য কিছু ছিল অসন্তোষজনক",price,positive,3,2,,,medium
3491,রাশ আওয়ার থাকা সত্ত্বেও আলোকসজ্জা যথেষ্ট ভালো ছিল এবং সব মিলিয়ে খুব ভালো লেগেছে।,ambiance,positive,0,2,,,complex
1401,"রিভিউ দেখে গিয়েছিলাম, বসার জায়গা সহজে পেলেও পরিবেশ মন্দ ছিল।",ambiance,negative,0,0,,,complex
3940,প্রচুর ভিড় থাকা সত্ত্বেও কর্মচারীদের ব্যবহার বেশ ভালো ছিল,service,positive,4,2,,,complex
3192,"খাবারের দাম সাশ্রয়ী ছিল, তবে খাবার আসতে অনেক সময় লেগেছে।",price,positive,3,2,,,medium
3205,বন্ধুদের সাথে গিয়েছিলাম; সেবা যথেষ্ট ভালো ছিল এবং অপেক্ষা করতে হয়নি।,service,positive,4,2,,,complex
adv_2393_131,"পরিষ্কার-পরিচ্ছন্নতা আবার ছিল, অবশ্যই ভালো যাব।",cleanliness,positive,1,2,"পরিষ্কার-পরিচ্ছন্নতা ভালো ছিল, অবশ্যই আবার যাব।",TRUE,
75,ডিশটা অপর্যাপ্ত।,food_quality,negative,2,0,,,simple
adv_632_203,কর্মচারীদের পরিবেশ প্রশংসনীয় হলেও ব্যবহার ছিল গড়পড়তা,service,positive,4,2,কর্মচারীদের ব্যবহার প্রশংসনীয় হলেও পরিবেশ ছিল গড়পড়তা,TRUE,
2954,পরিবেশন চমৎকার ছিল।,service,positive,4,2,,,simple
3715,সেবা মনোরম ছিল এবং বিলের পরিমাণও ছিল স্বাভাবিক।,service,positive,4,2,,,mixed
1802,সবকিছু স্বাভাবিক মানের হলেও পরিবেশ ঠিকঠাক ছিল।,ambiance,positive,0,2,,,complex
1561,আলোর ব্যবস্থা পর্যাপ্ত না।,ambiance,negative,0,0,,,simple
1269,খাবারের স্বাদ খুব বাজে।,food_quality,negative,2,0,,,simple
1998,স্বাদটা অপর্যাপ্ত।,food_quality,negative,2,0,,,simple
1110,খাবার বেশ চমৎকার ছিল।,food_quality,positive,2,2,,,simple
adv_2342_34,ব্যবহার গ্রহণযোগ্য সবাইকে রেকমেন্ড করবো।,service,positive,4,2,"ব্যবহার গ্রহণযোগ্য ছিল, সবাইকে রেকমেন্ড করবো।",TRUE,
1355,বুকিং করে গিয়েছিলাম এবং খাবারের স্বাদ বেশ সুন্দর ছিল।,food_quality,positive,2,2,,,medium
2244,ডিশটি সুস্বাদু।,food_quality,positive,2,2,,,simple
249,পরিবেশন পদ্ধতি খুব বাজে ছিল।,service,negative,4,0,,,simple
1892,প্রচুর ভিড় থাকা সত্ত্বেও বন্ধুদের সাথে গিয়েছিলাম এবং সেবা পছন্দ হয়েছে।,service,positive,4,2,,,complex
2496,তারা তাজা উপকরণ ব্যবহার করে তাই সব মিলিয়ে সার্ভিস গ্রহণযোগ্য লেগেছে,service,positive,4,2,,,medium
